Category 	 ID 	 Algorithm 	 idRun 	 HV 	 Time
C1	_2_9	bd1	28	0.37997	2887.89
C1	_2_9	bd1	29	0.63217	2880.68
C1	_2_9	bd1	30	0.86559	2606.97
C1	_2_9	bd2	1	0.0	2891.48
C1	_2_9	bd2	2	0.0	2880.64
C1	_2_9	bd2	3	0.0	2885.49
C1	_2_9	bd2	4	0.0	2880.11
C1	_2_9	bd2	5	0.0	2880.16
C1	_2_9	bd2	6	0.0	2880.27
C1	_2_9	bd2	7	0.0	2882.93
C1	_2_9	bd2	8	0.0	2880.79
C1	_2_9	bd2	9	0.0	2882.47
C1	_2_9	bd2	10	0.0	2882.52
C1	_2_9	bd2	11	0.0	2917.26
C1	_2_9	bd2	12	0.0	2884.9
C1	_2_9	bd2	13	0.0	2913.95
C1	_2_9	bd2	14	0.0	2884.96
C1	_2_9	bd2	15	0.0	3118.37
C1	_2_9	bd2	16	0.0	2880.61
C1	_2_9	bd2	17	0.06167	2882.11
C1	_2_9	bd2	18	0.0	2897.06
C1	_2_9	bd2	19	0.64745	2880.36
C1	_2_9	bd2	20	0.0	2882.17
C1	_2_9	bd2	21	0.0	2880.35
C1	_2_9	bd2	22	0.07622	2890.75
C1	_2_9	bd2	23	0.48582	2880.44
C1	_2_9	bd2	24	0.0	2905.11
C1	_2_9	bd2	25	0.0	2915.62
C1	_2_9	bd2	26	0.0	2886.26
C1	_2_9	bd2	27	0.0	3060.3
C1	_2_9	bd2	28	0.0	2997.92
C1	_2_9	bd2	29	0.58062	2880.95
C1	_2_9	bd2	30	0.0	2895.14
C1	_2_9	bd3	1	0.0	2894.9
C1	_2_9	bd3	2	0.0	2882.49
C1	_2_9	bd3	3	0.0	2886.86
C1	_2_9	bd3	4	0.0	2943.61
C1	_2_9	bd3	5	0.0	2880.38
C1	_2_9	bd3	6	0.0	2897.81
C1	_2_9	bd3	7	0.0	2926.78
C1	_2_9	bd3	8	0.0	2889.66
C1	_2_9	bd3	9	0.0	2881.05
C1	_2_9	bd3	10	0.0	2880.44
C1	_2_9	bd3	11	0.0	2889.29
C1	_2_9	bd3	12	0.0	2915.66
C1	_2_9	bd3	13	0.0	2887.49
C1	_2_9	bd3	14	0.0	2984.91
C1	_2_9	bd3	15	0.0	2995.59
C1	_2_9	bd3	16	0.0	3003.51
C1	_2_9	bd3	17	0.13144	2885.3
C1	_2_9	bd3	18	0.0	2880.02
C1	_2_9	bd3	19	0.11544	2881.3
C1	_2_9	bd3	20	0.0175	2909.84
C1	_2_9	bd3	21	0.00313	2886.26
C1	_2_9	bd3	22	0.44108	2880.29
C1	_2_9	bd3	23	0.0	2883.97
C1	_2_9	bd3	24	0.09684	2880.84
C1	_2_9	bd3	25	0.0	2903.76
C1	_2_9	bd3	26	0.0	2881.25
C1	_2_9	bd3	27	0.0	2914.57
C1	_2_9	bd3	28	0.33965	2880.05
C1	_2_9	bd3	29	0.01639	2881.9
C1	_2_9	bd3	30	0.59664	2902.46
C1	_2_9	fbd1	1	0.0	2880.1
C1	_2_9	fbd1	2	0.0	2883.82
C1	_2_9	fbd1	3	0.0	2880.33
C1	_2_9	fbd1	4	0.0	2881.74
C1	_2_9	fbd1	5	0.0	2880.83
C1	_2_9	fbd1	6	0.0	2882.98
C1	_2_9	fbd1	7	0.0	2883.38
C1	_2_9	fbd1	8	0.0	2881.17
C1	_2_9	fbd1	9	0.0	2880.07
C1	_2_9	fbd1	10	0.0	2883.26
C1	_2_9	fbd1	11	0.0	2880.17
C1	_2_9	fbd1	12	0.0	2881.0
C1	_2_9	fbd1	13	0.0	2880.29
C1	_2_9	fbd1	14	0.0	2880.05
C1	_2_9	fbd1	15	0.0	2883.37
C1	_2_9	fbd1	16	0.82527	1894.04
C1	_2_9	fbd1	17	1.01986	894.95
C1	_2_9	fbd1	18	1.02317	1008.28
C1	_2_9	fbd1	19	1.03882	927.05
C1	_2_9	fbd1	20	0.92358	895.2
C1	_2_9	fbd1	21	1.06054	1365.93
C1	_2_9	fbd1	22	0.79177	2880.46
C1	_2_9	fbd1	23	0.85583	1279.51
C1	_2_9	fbd1	24	1.07526	828.17
C1	_2_9	fbd1	25	0.94954	885.71
C1	_2_9	fbd1	26	1.06938	995.63
C1	_2_9	fbd1	27	0.94548	938.45
C1	_2_9	fbd1	28	0.93647	1074.75
C1	_2_9	fbd1	29	1.07803	911.22
C1	_2_9	fbd1	30	1.08576	1052.99
C1	_2_9	fbd2	1	1.08006	851.22
C1	_2_9	fbd2	2	1.04858	1020.56
C1	_2_9	fbd2	3	0.97807	781.48
C1	_2_9	fbd2	4	0.82638	1154.04
C1	_2_9	fbd2	5	0.96997	959.7
C1	_2_9	fbd2	6	1.05483	998.0
C1	_2_9	fbd2	7	1.06459	969.44
C1	_2_9	fbd2	8	1.08189	887.94
C1	_2_9	fbd2	9	1.076	998.42
C1	_2_9	fbd2	10	0.7752	2883.39
C1	_2_9	fbd2	11	0.90149	2139.99
C1	_2_9	fbd2	12	0.83172	2072.76
C1	_2_9	fbd2	13	1.06201	1677.98
C1	_2_9	fbd2	14	0.84331	1611.02
C1	_2_9	fbd2	15	1.07638	1730.14
C1	_2_9	fbd2	16	0.94899	1143.55
C1	_2_9	fbd2	17	1.06312	1106.67
C1	_2_9	fbd2	18	1.0773	1095.83
C1	_2_9	fbd2	19	0.76766	2880.07
C1	_2_9	fbd2	20	0.72366	2880.44
C1	_2_9	fbd2	21	1.04581	1216.49
C1	_2_9	fbd2	22	1.00218	1334.29
C1	_2_9	fbd2	23	0.82675	1143.84
C1	_2_9	fbd2	24	0.91861	1300.69
C1	_2_9	fbd2	25	1.04158	1194.33
C1	_2_9	fbd2	26	0.70267	2880.82
C1	_2_9	fbd2	27	0.96942	1338.88
C1	_2_9	fbd2	28	0.85215	1089.42
C1	_2_9	fbd2	29	0.91935	1247.38
C1	_2_9	fbd2	30	0.9696	1503.38
C1	_2_9	fbd3	1	0.0	2881.59
C1	_2_9	fbd3	2	0.0	2880.03
C1	_2_9	fbd3	3	0.0	2882.72
C1	_2_9	fbd3	4	0.0	2882.4
C1	_2_9	fbd3	5	0.0	2883.03
C1	_2_9	fbd3	6	0.0	2882.05
C1	_2_9	fbd3	7	0.0	2882.86
C1	_2_9	fbd3	8	0.0	2884.35
C1	_2_9	fbd3	9	0.0	2880.28
C1	_2_9	fbd3	10	0.0	2882.95
C1	_2_9	fbd3	11	0.0	2882.8
C1	_2_9	fbd3	12	0.0	2881.98
C1	_2_9	fbd3	13	0.0	2882.98
C1	_2_9	fbd3	14	0.0	2880.12
C1	_2_9	fbd3	15	0.0	2882.48
C1	_2_9	fbd3	16	1.00586	1152.89
C1	_2_9	fbd3	17	1.03366	848.68
C1	_2_9	fbd3	18	1.09128	1220.84
C1	_2_9	fbd3	19	0.93868	1562.01
C1	_2_9	fbd3	20	1.076	1044.38
C1	_2_9	fbd3	21	0.8921	1069.2
C1	_2_9	fbd3	22	0.77538	2880.64
C1	_2_9	fbd3	23	1.07914	1097.11
C1	_2_9	fbd3	24	0.59075	2880.01
C1	_2_9	fbd3	25	0.98083	879.48
C1	_2_9	fbd3	26	1.08871	1091.57
C1	_2_9	fbd3	27	0.88732	1284.32
C1	_2_9	fbd3	28	0.78864	2880.17
C1	_2_9	fbd3	29	1.08613	830.29
C1	_2_9	fbd3	30	1.076	1216.61
C1	_2_9	moeadls	1	0.0	2882.3
C1	_2_9	moeadls	2	0.0	2880.39
C1	_2_9	moeadls	3	0.0	2881.45
C1	_2_9	moeadls	4	0.0	2882.45
C1	_2_9	moeadls	5	0.0	2883.51
C1	_2_9	moeadls	6	0.0	2880.06
C1	_2_9	moeadls	7	0.0	2881.85
C1	_2_9	moeadls	8	0.0	2881.08
C1	_2_9	moeadls	9	0.0	2882.36
C1	_2_9	moeadls	10	0.0	2880.8
C1	_2_9	moeadls	11	0.0	2880.03
C1	_2_9	moeadls	12	0.0	2880.41
C1	_2_9	moeadls	13	0.0	2880.39
C1	_2_9	moeadls	14	0.0	2881.93
C1	_2_9	moeadls	15	0.0	2880.73
C1	_2_9	moeadls	16	0.0	2880.02
C1	_2_9	moeadls	17	0.0	2882.37
C1	_2_9	moeadls	18	0.0	2880.05
C1	_2_9	moeadls	19	0.0	2880.99
C1	_2_9	moeadls	20	0.0	2881.33
C1	_2_9	moeadls	21	0.0	2883.09
C1	_2_9	moeadls	22	0.0	2880.61
C1	_2_9	moeadls	23	0.0	2882.39
C1	_2_9	moeadls	24	0.0	2880.39
C1	_2_9	moeadls	25	0.0	2881.22
C1	_2_9	moeadls	26	0.0	2882.06
C1	_2_9	moeadls	27	0.0	2883.22
C1	_2_9	moeadls	28	0.0	2880.54
C1	_2_9	moeadls	29	0.0	2881.43
C1	_2_9	moeadls	30	0.0	2882.21
C1	_2_10	bd1	1	0.0	2894.13
C1	_2_10	bd1	2	0.0	2887.96
C1	_2_10	bd1	3	0.0	2892.97
C1	_2_10	bd1	4	0.0	2887.11
C1	_2_10	bd1	5	0.0	2883.6
C1	_2_10	bd1	6	0.0	2894.22
C1	_2_10	bd1	7	0.0	2912.04
C1	_2_10	bd1	8	0.0	2902.73
C1	_2_10	bd1	9	0.0	2895.7
C1	_2_10	bd1	10	0.0	2890.44
C1	_2_10	bd1	11	0.0	2880.1
C1	_2_10	bd1	12	0.0	2897.06
C1	_2_10	bd1	13	0.0	2924.83
C1	_2_10	bd1	14	0.0	2880.51
C1	_2_10	bd1	15	0.0	2910.39
C1	_2_10	bd1	16	0.95194	2800.92
C1	_2_10	bd1	17	0.17742	2894.12
C1	_2_10	bd1	18	0.49891	2880.54
C1	_2_10	bd1	19	0.74655	2881.91
C1	_2_10	bd1	20	0.2502	2907.37
C1	_2_10	bd1	21	0.6001	2904.69
C1	_2_10	bd1	22	0.67394	2880.63
C1	_2_10	bd1	23	1.10212	2548.51
C1	_2_10	bd1	24	0.5385	2880.32
C1	_2_10	bd1	25	0.85821	2799.59
C1	_2_10	bd1	26	0.0	2930.7
C1	_2_10	bd1	27	0.0	2887.53
C1	_2_10	bd1	28	0.76821	2896.88
C1	_2_10	bd1	29	1.10674	2411.41
C1	_2_10	bd1	30	0.73732	2881.14
C1	_2_10	bd2	1	0.0	2944.11
C1	_2_10	bd2	2	0.0	2893.94
C1	_2_10	bd2	3	0.0	2890.16
C1	_2_10	bd2	4	0.0	2906.96
C1	_2_10	bd2	5	0.0	2893.79
C1	_2_10	bd2	6	0.0	2896.17
C1	_2_10	bd2	7	0.0	2897.29
C1	_2_10	bd2	8	0.0	2881.79
C1	_2_10	bd2	9	0.0	2953.99
C1	_2_10	bd2	10	0.0	3025.51
C1	_2_10	bd2	11	0.0	2881.38
C1	_2_10	bd2	12	0.0	2938.2
C1	_2_10	bd2	13	0.0	2880.86
C1	_2_10	bd2	14	0.0	2880.19
C1	_2_10	bd2	15	0.0	2911.51
C1	_2_10	bd2	16	0.0	2883.46
C1	_2_10	bd2	17	0.44548	2902.19
C1	_2_10	bd2	18	0.0	2900.1
C1	_2_10	bd2	19	0.0	2893.87
C1	_2_10	bd2	20	0.29583	2883.41
C1	_2_10	bd2	21	0.0	2903.42
C1	_2_10	bd2	22	0.17103	2882.03
C1	_2_10	bd2	23	0.0	2892.58
C1	_2_10	bd2	24	0.0	2959.51
C1	_2_10	bd2	25	0.08014	2880.89
C1	_2_10	bd2	26	0.01445	2880.17
C1	_2_10	bd2	27	0.0	2925.5
C1	_2_10	bd2	28	0.39399	2890.68
C1	_2_10	bd2	29	0.0	2880.38
C1	_2_10	bd2	30	0.5069	2880.67
C1	_2_10	bd3	1	0.0	2889.56
C1	_2_10	bd3	2	0.0	2881.99
C1	_2_10	bd3	3	0.0	2883.65
C1	_2_10	bd3	4	0.0	2880.78
C1	_2_10	bd3	5	0.0	2907.78
C1	_2_10	bd3	6	0.0	2888.03
C1	_2_10	bd3	7	0.0	2910.95
C1	_2_10	bd3	8	0.0	2935.38
C1	_2_10	bd3	9	0.0	2880.12
C1	_2_10	bd3	10	0.0	2880.28
C1	_2_10	bd3	11	0.0	2934.15
C1	_2_10	bd3	12	0.0	3121.72
C1	_2_10	bd3	13	0.0	2954.41
C1	_2_10	bd3	14	0.0	2897.48
C1	_2_10	bd3	15	0.0	2940.22
C1	_2_10	bd3	16	0.0	2887.61
C1	_2_10	bd3	17	0.41529	2888.81
C1	_2_10	bd3	18	0.0	2917.93
C1	_2_10	bd3	19	0.0	2952.81
C1	_2_10	bd3	20	0.0	2895.82
C1	_2_10	bd3	21	0.68762	2881.63
C1	_2_10	bd3	22	0.51275	2885.47
C1	_2_10	bd3	23	0.49678	2882.19
C1	_2_10	bd3	24	0.41637	2896.6
C1	_2_10	bd3	25	0.0	2880.38
C1	_2_10	bd3	26	0.0	3086.53
C1	_2_10	bd3	27	0.0	2887.3
C1	_2_10	bd3	28	0.08067	2888.39
C1	_2_10	bd3	29	0.0	2891.81
C1	_2_10	bd3	30	0.0	2883.85
C1	_2_10	fbd1	1	0.0	2881.83
C1	_2_10	fbd1	2	0.0	2880.71
C1	_2_10	fbd1	3	0.0	2880.51
C1	_2_10	fbd1	4	0.0	2880.03
C1	_2_10	fbd1	5	0.0	2880.29
C1	_2_10	fbd1	6	0.0	2882.68
C1	_2_10	fbd1	7	0.0	2880.15
C1	_2_10	fbd1	8	0.0	2880.45
C1	_2_10	fbd1	9	0.0	2880.82
C1	_2_10	fbd1	10	0.0	2882.43
C1	_2_10	fbd1	11	0.0	2883.14
C1	_2_10	fbd1	12	0.0	2882.74
C1	_2_10	fbd1	13	0.0	2880.73
C1	_2_10	fbd1	14	0.0	2880.06
C1	_2_10	fbd1	15	0.0	2883.23
C1	_2_10	fbd1	16	1.26811	841.42
C1	_2_10	fbd1	17	1.27307	924.07
C1	_2_10	fbd1	18	1.19407	1030.3
C1	_2_10	fbd1	19	1.12307	1314.6
C1	_2_10	fbd1	20	0.95354	710.28
C1	_2_10	fbd1	21	1.25053	935.82
C1	_2_10	fbd1	22	1.22763	1009.08
C1	_2_10	fbd1	23	1.19319	1160.24
C1	_2_10	fbd1	24	1.27929	829.38
C1	_2_10	fbd1	25	1.0004	912.1
C1	_2_10	fbd1	26	1.26384	1000.9
C1	_2_10	fbd1	27	1.05863	1333.69
C1	_2_10	fbd1	28	1.29331	795.54
C1	_2_10	fbd1	29	1.2452	910.48
C1	_2_10	fbd1	30	0.88892	1154.33
C1	_2_10	fbd2	1	1.04798	941.92
C1	_2_10	fbd2	2	1.01425	1338.37
C1	_2_10	fbd2	3	1.03165	1133.21
C1	_2_10	fbd2	4	1.14757	1129.85
C1	_2_10	fbd2	5	1.08082	1223.97
C1	_2_10	fbd2	6	1.26722	626.57
C1	_2_10	fbd2	7	1.27663	1076.7
C1	_2_10	fbd2	8	1.26278	723.45
C1	_2_10	fbd2	9	1.06413	1190.57
C1	_2_10	fbd2	10	1.01318	851.87
C1	_2_10	fbd2	11	0.96153	1273.65
C1	_2_10	fbd2	12	1.17277	1661.47
C1	_2_10	fbd2	13	1.24893	1838.31
C1	_2_10	fbd2	14	1.11011	1510.52
C1	_2_10	fbd2	15	1.19443	1536.56
C1	_2_10	fbd2	16	1.15005	1131.54
C1	_2_10	fbd2	17	1.19941	950.37
C1	_2_10	fbd2	18	1.18645	1289.86
C1	_2_10	fbd2	19	1.10976	989.77
C1	_2_10	fbd2	20	1.20455	957.11
C1	_2_10	fbd2	21	1.25852	1273.86
C1	_2_10	fbd2	22	1.27378	1315.46
C1	_2_10	fbd2	23	1.18502	902.84
C1	_2_10	fbd2	24	1.21946	983.58
C1	_2_10	fbd2	25	1.18964	913.3
C1	_2_10	fbd2	26	1.10514	1232.51
C1	_2_10	fbd2	27	1.15378	1149.81
C1	_2_10	fbd2	28	1.27183	766.36
C1	_2_10	fbd2	29	1.25834	762.04
C1	_2_10	fbd2	30	1.27858	883.56
C1	_2_10	fbd3	1	0.0	2881.15
C1	_2_10	fbd3	2	0.0	2880.35
C1	_2_10	fbd3	3	0.0	2880.97
C1	_2_10	fbd3	4	0.0	2880.95
C1	_2_10	fbd3	5	0.0	2880.31
C1	_2_10	fbd3	6	0.0	2880.29
C1	_2_10	fbd3	7	0.0	2881.25
C1	_2_10	fbd3	8	0.0	2880.13
C1	_2_10	fbd3	9	0.0	2883.3
C1	_2_10	fbd3	10	0.0	2880.09
C1	_2_10	fbd3	11	0.0	2880.05
C1	_2_10	fbd3	12	0.0	2880.41
C1	_2_10	fbd3	13	0.0	2883.11
C1	_2_10	fbd3	14	0.0	2880.11
C1	_2_10	fbd3	15	0.0	2880.1
C1	_2_10	fbd3	16	1.20864	825.8
C1	_2_10	fbd3	17	1.11224	610.48
C1	_2_10	fbd3	18	1.1346	969.72
C1	_2_10	fbd3	19	1.16585	989.55
C1	_2_10	fbd3	20	1.19763	811.8
C1	_2_10	fbd3	21	1.01052	1219.22
C1	_2_10	fbd3	22	1.10017	902.47
C1	_2_10	fbd3	23	1.25337	946.85
C1	_2_10	fbd3	24	1.15573	1212.54
C1	_2_10	fbd3	25	1.06271	974.46
C1	_2_10	fbd3	26	1.24787	977.74
C1	_2_10	fbd3	27	1.24734	1037.73
C1	_2_10	fbd3	28	1.20419	988.55
C1	_2_10	fbd3	29	1.22301	799.87
C1	_2_10	fbd3	30	1.08686	920.29
C1	_2_10	moeadls	1	0.0	2881.07
C1	_2_10	moeadls	2	0.0	2880.46
C1	_2_10	moeadls	3	0.0	2880.07
C1	_2_10	moeadls	4	0.0	2880.1
C1	_2_10	moeadls	5	0.0	2882.59
C1	_2_10	moeadls	6	0.0	2882.69
C1	_2_10	moeadls	7	0.0	2881.66
C1	_2_10	moeadls	8	0.0	2882.84
C1	_2_10	moeadls	9	0.0	2883.41
C1	_2_10	moeadls	10	0.0	2880.34
C1	_2_10	moeadls	11	0.0	2881.54
C1	_2_10	moeadls	12	0.0	2882.21
C1	_2_10	moeadls	13	0.0	2882.64
C1	_2_10	moeadls	14	0.0	2886.14
C1	_2_10	moeadls	15	0.0	2880.13
C1	_2_10	moeadls	16	0.0	2883.08
C1	_2_10	moeadls	17	0.0	2880.73
C1	_2_10	moeadls	18	0.0	2880.47
C1	_2_10	moeadls	19	0.0	2880.56
C1	_2_10	moeadls	20	0.0	2882.41
C1	_2_10	moeadls	21	0.0	2881.06
C1	_2_10	moeadls	22	0.0	2880.72
C1	_2_10	moeadls	23	0.0	2883.37
C1	_2_10	moeadls	24	0.0	2882.54
C1	_2_10	moeadls	25	0.0	2880.58
C1	_2_10	moeadls	26	0.0	2881.73
C1	_2_10	moeadls	27	0.0	2880.05
C1	_2_10	moeadls	28	0.0	2881.91
C1	_2_10	moeadls	29	0.0	2882.19
C1	_2_10	moeadls	30	0.0	2882.97
C2	_2_1	bd1	1	0.0	2881.42
C2	_2_1	bd1	2	0.0	2880.63
C2	_2_1	bd1	3	0.0	2882.56
C2	_2_1	bd1	4	0.0	2881.75
C2	_2_1	bd1	5	0.0	2880.02
C2	_2_1	bd1	6	0.0	2883.01
C2	_2_1	bd1	7	0.0	2880.63
C2	_2_1	bd1	8	0.0	2880.27
C2	_2_1	bd1	9	0.0	2882.68
C2	_2_1	bd1	10	0.0	2882.09
C2	_2_1	bd1	11	0.0	2938.61
C2	_2_1	bd1	12	0.0	2880.06
C2	_2_1	bd1	13	0.0	2880.12
C2	_2_1	bd1	14	0.0	3151.02
C2	_2_1	bd1	15	0.0	2904.65
C2	_2_1	bd1	16	0.0	2886.43
C2	_2_1	bd1	17	1.002	2114.32
C2	_2_1	bd1	18	1.002	1268.93
C2	_2_1	bd1	19	1.002	2023.43
C2	_2_1	bd1	20	1.002	2560.8
C2	_2_1	bd1	21	1.002	2252.34
C2	_2_1	bd1	22	1.002	2719.3
C2	_2_1	bd1	23	1.002	2069.66
C2	_2_1	bd1	24	0.0	3114.99
C2	_2_1	bd1	25	1.002	2288.88
C2	_2_1	bd1	26	1.002	2155.62
C2	_2_1	bd1	27	1.002	1422.99
C2	_2_1	bd1	28	1.002	1394.17
C2	_2_1	bd1	29	1.002	1843.7
C2	_2_1	bd1	30	0.0	3286.18
C2	_2_1	bd2	1	0.0	2881.01
C2	_2_1	bd2	2	0.0	2881.8
C2	_2_1	bd2	3	0.0	2882.6
C2	_2_1	bd2	4	0.0	2882.71
C2	_2_1	bd2	5	0.0	2881.44
C2	_2_1	bd2	6	0.0	2883.02
C2	_2_1	bd2	7	0.0	2882.58
C2	_2_1	bd2	8	0.0	2882.35
C2	_2_1	bd2	9	0.0	2880.09
C2	_2_1	bd2	10	0.0	2880.02
C2	_2_1	bd2	11	0.0	2881.66
C2	_2_1	bd2	12	0.0	2880.78
C2	_2_1	bd2	13	0.0	2884.73
C2	_2_1	bd2	14	0.0	2881.19
C2	_2_1	bd2	15	0.0	2880.11
C2	_2_1	bd2	16	1.002	2137.57
C2	_2_1	bd2	17	1.002	2189.16
C2	_2_1	bd2	18	1.002	1111.88
C2	_2_1	bd2	19	1.002	1327.19
C2	_2_1	bd2	20	1.002	1848.51
C2	_2_1	bd2	21	1.002	1755.91
C2	_2_1	bd2	22	0.0	2880.31
C2	_2_1	bd2	23	1.002	2412.36
C2	_2_1	bd2	24	1.002	1691.37
C2	_2_1	bd2	25	1.002	1427.29
C2	_2_1	bd2	26	0.93047	2207.82
C2	_2_1	bd2	27	1.002	2492.14
C2	_2_1	bd2	28	0.96767	2861.56
C2	_2_1	bd2	29	1.002	2698.19
C2	_2_1	bd2	30	1.002	1969.38
C2	_2_1	bd3	1	0.0	2882.4
C2	_2_1	bd3	2	0.0	2880.07
C2	_2_1	bd3	3	0.0	2882.78
C2	_2_1	bd3	4	0.0	2880.97
C2	_2_1	bd3	5	0.0	2880.76
C2	_2_1	bd3	6	0.0	2881.36
C2	_2_1	bd3	7	0.0	2882.95
C2	_2_1	bd3	8	0.0	2880.05
C2	_2_1	bd3	9	0.0	2881.93
C2	_2_1	bd3	10	0.0	2883.74
C2	_2_1	bd3	11	0.0	2882.25
C2	_2_1	bd3	12	0.0	2880.09
C2	_2_1	bd3	13	0.0	2880.58
C2	_2_1	bd3	14	0.0	2880.63
C2	_2_1	bd3	15	0.0	2882.04
C2	_2_1	bd3	16	0.85816	1622.4
C2	_2_1	bd3	17	1.002	1936.84
C2	_2_1	bd3	18	1.002	827.39
C2	_2_1	bd3	19	1.002	1570.11
C2	_2_1	bd3	20	1.002	2032.41
C2	_2_1	bd3	21	1.002	2872.88
C2	_2_1	bd3	22	1.002	1906.15
C2	_2_1	bd3	23	1.002	1664.45
C2	_2_1	bd3	24	1.002	2018.76
C2	_2_1	bd3	25	1.002	1734.6
C2	_2_1	bd3	26	1.002	2102.12
C2	_2_1	bd3	27	1.002	1766.63
C2	_2_1	bd3	28	1.002	1497.58
C2	_2_1	bd3	29	1.002	2858.45
C2	_2_1	bd3	30	1.002	1476.1
C2	_2_1	fbd1	1	0.0	2882.83
C2	_2_1	fbd1	2	0.0	2880.1
C2	_2_1	fbd1	3	0.0	2882.69
C2	_2_1	fbd1	4	0.0	2881.97
C2	_2_1	fbd1	5	0.0	2880.05
C2	_2_1	fbd1	6	0.0	2880.04
C2	_2_1	fbd1	7	0.0	2882.51
C2	_2_1	fbd1	8	0.0	2880.81
C2	_2_1	fbd1	9	0.0	2881.54
C2	_2_1	fbd1	10	0.0	2880.02
C2	_2_1	fbd1	11	0.0	2881.76
C2	_2_1	fbd1	12	0.0	2880.06
C2	_2_1	fbd1	13	0.0	2883.25
C2	_2_1	fbd1	14	0.0	2880.19
C2	_2_1	fbd1	15	0.0	2882.78
C2	_2_1	fbd1	16	1.002	298.11
C2	_2_1	fbd1	17	1.002	306.65
C2	_2_1	fbd1	18	1.002	296.96
C2	_2_1	fbd1	19	1.002	340.26
C2	_2_1	fbd1	20	1.002	313.56
C2	_2_1	fbd1	21	1.002	274.94
C2	_2_1	fbd1	22	0.95543	280.23
C2	_2_1	fbd1	23	1.002	293.67
C2	_2_1	fbd1	24	1.002	341.33
C2	_2_1	fbd1	25	1.002	236.88
C2	_2_1	fbd1	26	1.002	304.57
C2	_2_1	fbd1	27	1.002	193.33
C2	_2_1	fbd1	28	1.002	205.51
C2	_2_1	fbd1	29	0.83448	289.37
C2	_2_1	fbd1	30	1.002	247.93
C2	_2_1	fbd2	1	1.002	402.79
C2	_2_1	fbd2	2	1.002	411.45
C2	_2_1	fbd2	3	1.002	259.16
C2	_2_1	fbd2	4	1.002	338.23
C2	_2_1	fbd2	5	1.002	345.11
C2	_2_1	fbd2	6	1.002	499.18
C2	_2_1	fbd2	7	1.002	358.27
C2	_2_1	fbd2	8	1.002	336.16
C2	_2_1	fbd2	9	1.002	251.74
C2	_2_1	fbd2	10	1.002	303.59
C2	_2_1	fbd2	11	1.002	683.52
C2	_2_1	fbd2	12	1.002	629.58
C2	_2_1	fbd2	13	1.002	584.67
C2	_2_1	fbd2	14	1.002	525.54
C2	_2_1	fbd2	15	1.002	567.51
C2	_2_1	fbd2	16	1.002	344.28
C2	_2_1	fbd2	17	1.002	344.12
C2	_2_1	fbd2	18	1.002	370.43
C2	_2_1	fbd2	19	1.002	377.12
C2	_2_1	fbd2	20	1.002	362.99
C2	_2_1	fbd2	21	1.002	317.9
C2	_2_1	fbd2	22	1.002	290.65
C2	_2_1	fbd2	23	1.002	292.38
C2	_2_1	fbd2	24	1.002	345.9
C2	_2_1	fbd2	25	1.002	262.08
C2	_2_1	fbd2	26	1.002	325.5
C2	_2_1	fbd2	27	1.002	316.6
C2	_2_1	fbd2	28	1.002	346.85
C2	_2_1	fbd2	29	1.002	296.44
C2	_2_1	fbd2	30	1.002	286.86
C2	_2_1	fbd3	1	0.0	2880.08
C2	_2_1	fbd3	2	0.0	2881.21
C2	_2_1	fbd3	3	0.0	2880.1
C2	_2_1	fbd3	4	0.0	2880.81
C2	_2_1	fbd3	5	0.0	2882.3
C2	_2_1	fbd3	6	0.0	2880.04
C2	_2_1	fbd3	7	0.0	2881.7
C2	_2_1	fbd3	8	0.0	2882.54
C2	_2_1	fbd3	9	0.0	2880.41
C2	_2_1	fbd3	10	0.0	2880.02
C2	_2_1	fbd3	11	0.0	2882.33
C2	_2_1	fbd3	12	0.0	2882.32
C2	_2_1	fbd3	13	0.0	2881.92
C2	_2_1	fbd3	14	0.0	2882.54
C2	_2_1	fbd3	15	0.0	2880.43
C2	_2_1	fbd3	16	1.002	299.63
C2	_2_1	fbd3	17	1.002	397.6
C2	_2_1	fbd3	18	1.002	264.54
C2	_2_1	fbd3	19	1.002	388.29
C2	_2_1	fbd3	20	1.002	293.78
C2	_2_1	fbd3	21	1.002	341.91
C2	_2_1	fbd3	22	1.002	367.86
C2	_2_1	fbd3	23	1.002	272.79
C2	_2_1	fbd3	24	1.002	309.38
C2	_2_1	fbd3	25	1.002	226.85
C2	_2_1	fbd3	26	1.002	308.61
C2	_2_1	fbd3	27	1.002	352.14
C2	_2_1	fbd3	28	1.002	236.03
C2	_2_1	fbd3	29	1.002	466.17
C2	_2_1	fbd3	30	1.002	282.2
C2	_2_1	moeadls	1	0.89197	834.07
C2	_2_1	moeadls	2	0.60349	2882.87
C2	_2_1	moeadls	3	0.60584	2880.95
C2	_2_1	moeadls	4	1.002	1428.51
C2	_2_1	moeadls	5	0.21722	2880.01
C2	_2_1	moeadls	6	0.53456	2883.48
C2	_2_1	moeadls	7	0.40685	2880.21
C2	_2_1	moeadls	8	0.59596	2880.09
C2	_2_1	moeadls	9	0.70026	2882.28
C2	_2_1	moeadls	10	0.48072	2881.83
C2	_2_1	moeadls	11	0.70442	2880.08
C2	_2_1	moeadls	12	0.47864	2885.54
C2	_2_1	moeadls	13	0.90914	1949.72
C2	_2_1	moeadls	14	0.35351	2880.16
C2	_2_1	moeadls	15	0.45757	2880.03
C2	_2_1	moeadls	16	0.81602	670.65
